sample_id,question_id,dataset,domain,split,variant,label,question,text
hc3_psychology_0041_chatgpt,hc3_psychology_0041,HC3-Chinese,psychology,train,chatgpt_hc3,1,男朋友是渣男，可我无法放下他，不甘心怎么办？,我很抱歉，我知道你正在经历一些非常困难的情况。放下一个人并不容易，特别是当我们深爱着他们时。虽然我不能为你提供具体的建议，但我可以提供一些思考的方向：考虑你的安全。如果你的男朋友有暴力行为或对你造成伤害，请立即寻求帮助。你的安全和幸福是最重要的。想想你想要的生活。你希望自己的生活是什么样子？你希望自己和男朋友的关系是什么样子？设想一下你理想中的未来，看看是否和你现在的生活相符。如果不是，考虑你可以做些什么来让你的生活更接近你的梦想。寻找支持。你并不是一个人在战斗。有许多人可以为你提供支持和帮助，包括家人、朋友、专业人士或社区机构。不要害怕寻求帮助，这可能会使你感觉更好并提供你所需要的支持。考虑寻求专业帮助。如果你感觉难以应对这种情况，或者你需要一个安全的环境来谈论你的感受，可能有帮助的是寻求专业的心理健康支持。心理咨询师或
hc3_psychology_0042_human,hc3_psychology_0042,HC3-Chinese,psychology,train,human_hc3,0,淫妻癖和恋母情结之间有关联吗？具体表现症状有什么？,这和恋母没有必然联系。只不过男人和女人根本就是两种生物，特别是xx时，他的幻想超出了你的想象。他们希望自己的妻子对自己忠贞，但又希望妻子在床上足够的开放来满足自己的欲望，甚至提出扭曲的想法，来满足感官刺激。你无需事后谈，当时就可以告诉他，假如你自己真的如此，他什么感受即可？
hc3_psychology_0042_chatgpt,hc3_psychology_0042,HC3-Chinese,psychology,train,chatgpt_hc3,1,淫妻癖和恋母情结之间有关联吗？具体表现症状有什么？,"This content may violate our content policy. If you believe this to be in error, please submit your feedback — your input will aid our research in this area.淫妻癖和恋母情结是不同的心理状态，但可能会有一定的关联。淫妻癖是指对自己的配偶的性欲有强烈的吸引力，并且有可能会对配偶的性行为持有异常的偏好或喜好。这种心理状态通常与个人的性格、生活经历和个人偏好有关。恋母情结是指对母亲有强烈的性欲或情感依恋，并且在情感和性方面对母亲有过度的依赖。这种心理状态通常与个人的家庭环境和与母亲的关系有关。淫妻癖和恋母情结都是心理障碍，可能会对个人的情感和人际关系造成严重的影响。如果出现这种心理问题，建议尽早寻求专业的心理咨询和治疗。"
hc3_psychology_0043_human,hc3_psychology_0043,HC3-Chinese,psychology,train,human_hc3,0,老二半岁了，老公事业上升期很少陪我们，怎么沟通？,很多人以为沟通是言语的沟通，而亲密关系的沟通有的时候更重要的是非言语沟通。 对于你们的家庭，抚养孩子和赚钱养家这种绝对化的分工模式本来就对双方的沟通是不利的，你们很容易会用一只手指向别人，家庭模型中都呈现指责型，孩子有的时候可能需要反哺父母，从而家庭关系不良导致孩子更多的情绪问题。 中国式家庭中很多这种绝对化分工模式共同支撑家庭，如果双方都能够非常认可自己的位置及对家庭的贡献，也能体谅对方的处境，这种方式是可取的，就像早期的男耕女织。 但是我们现在城市化进程加速，养育孩子和经济压力都加大，再加之现在倡导的男女平等，所以开始有更多的男人不希望完全扛上经济责任，而太多的女人在家庭中找不到自己的价值所在，导致你们现在的沟通瓶颈。我不能凭你的说法认定你先生完全不认可你，只是他可能在有自己的妈妈在所以容易呈现孩子态。 你目前的做法最好的办法就是，做好你自己，当你能够去肯定自己价值的时候，别人才有可能肯定你，如果自己不肯定自己，那么就要想想什么方式可以获得些改变。 亲子关系和婆媳关系的基础都是夫妻关系，如果你无法改变你先生，那么你可以尝试先自我改变，家庭系统中任何一个人的改变都会影响其他人。你可以试试看！
hc3_psychology_0043_chatgpt,hc3_psychology_0043,HC3-Chinese,psychology,train,chatgpt_hc3,1,老二半岁了，老公事业上升期很少陪我们，怎么沟通？,沟通是夫妻之间非常重要的一部分，尤其是在老公事业上升期时，可能会有更少的时间陪伴家人。对于这种情况，你可以尝试以下几种方法来改善夫妻之间的沟通：规划时间：尽量在老公有空的时候，安排一些家庭活动或者聊天的时间。保持联系：可以利用手机、电子邮件或其他方式，在老公工作时保持联系。让老公分享工作经历：让老公在回家后向你分享他的工作经历，这可以帮助你了解他所处的环境，也可以帮助他放松一下。寻找共同的兴趣爱好：尽量找到能够共同参与的兴趣爱好，这样可以在一起度过更多的时光。寻求帮助：如果你感觉沟通困难，不妨寻求专业的帮助。例如，可以咨询婚姻及家庭治疗师，获得有关如何改善夫妻关系的建议。
hc3_psychology_0044_human,hc3_psychology_0044,HC3-Chinese,psychology,train,human_hc3,0,小姨的闺女整容欠下30多万，我该不该借钱给小姨？,现在是小姨的女儿借的高利贷，而不是小姨，一是您需要借多少要有个度，二是您有必要去为小姨做通教育孩子的思想工作吗？因为人与人之间是有边界的，即使是亲戚。
hc3_psychology_0044_chatgpt,hc3_psychology_0044,HC3-Chinese,psychology,train,chatgpt_hc3,1,小姨的闺女整容欠下30多万，我该不该借钱给小姨？,借钱给小姨的决定只能由您自己来做。在做出决定之前，您可能想考虑以下几点：您是否有足够的资金来借钱给小姨？借钱可能会对您的财务状况产生影响，因此应该认真考虑自己是否有足够的资金来承担这笔借款。小姨是否有能力偿还借款？如果小姨无法偿还借款，您就会承担起债务的风险。因此，应该考虑小姨的财务状况，以及她是否有能力偿还借款。借钱给小姨是否会对您的关系产生影响？借钱可能会改变您与小姨之间的关系，因此应该考虑这笔借款是否会影响您与小姨之间的关系。您是否有其他选择？您是否有其他方式可以帮助小姨解决她所面临的问题？例如，您是否可以帮助小姨寻找其他融资选择或者帮助她制定一个还债计划？希望这些建议能帮助您做出决定。
hc3_psychology_0045_human,hc3_psychology_0045,HC3-Chinese,psychology,train,human_hc3,0,宝宝2个月了我自己带，休完产假该由谁来带孩子？?,1自己带自然是最好的，但是对于女性我是不赞同没有自己的事业和社交圈子的，那样会让你的专注力过分集中于孩子和家庭生活，平衡不好会对孩子，你自己和家庭都不好！ 2让人帮忙，按照你所描述的自己，保姆也好，你妈也好“婆婆不适应已被我排除”，估计你不改变的话，都坚持不了多久。在保姆与外婆之间，从安全性来说肯定选外婆更好，问题在于需要你的改变，你的改变是双重的收获，你自己情绪理顺了，修好和你妈的关系了，孩子也有人带了。 3最后一句“担心你妈会影响孩子”，我想应该是在孩子教育理念，或者你的成长经历看到的东西，外婆多少肯定会对孩子有影响，你需要有一个接受度，坚持一定的原则就好。
hc3_psychology_0045_chatgpt,hc3_psychology_0045,HC3-Chinese,psychology,train,chatgpt_hc3,1,宝宝2个月了我自己带，休完产假该由谁来带孩子？?,在您休完产假后，您可以考虑让您的配偶或其他亲戚来帮助您带孩子。您也可以考虑找一位保姆或家庭保姆来帮助您照顾孩子。如果您有足够的经济能力，您还可以考虑将孩子送到一所幼儿园或托儿所，让专业的老师来照顾孩子。不管您选择哪种方式来带孩子，都应该认真考虑并做出明智的决定。在做出决定之前，您可以咨询您的医生、朋友或家人，了解他们的意见和建议。
hc3_psychology_0046_human,hc3_psychology_0046,HC3-Chinese,psychology,train,human_hc3,0,男友出轨被发现，现在要和我决裂，我要怎么办？?,你好，失恋是很多人都曾经历过的事，但并非是一件小时，无论是同性或者异性，恋爱都是真挚的。在恋爱中当感觉到被背叛、被抛弃了往往就会认为失恋了。在你的描述中，我觉得他或许对你并不是真爱，频繁出轨的人，他需要的是不断的新鲜刺激，这是你无法给到的满足。你说到你们相差十几岁，这可能也是造成关系破裂的一个原因，在你潜意识里，他可能是个大哥哥又或者一个父亲的形象，他可能也把你当做弟弟对待，由于你们身份关系上的不平等，这可能使你形成对他过多的依赖和服从，以致于你感到无法离开他。还要说的另一件事是，你私下去找了小三谈，其实这在恋爱当中是个大忌，因为你无情地戳破了他的谎言，还介入到他和第三者之间的关系中，尽管是他的不对，但依然会令他恼羞成怒。 事已至此，我觉得你们的感情已经失去了挽回的价值了，所以你问问自己，是真的不能自己独立生活吗？其实你是可以的。 要正确面对失恋，才能让自己成长。 首先要重建自己的自尊和自信，投入工作，像他人倾诉，都能让你找回控制感，找回自尊和自信。 第二，要提高自己的自我同情水平。对自己宽容相待，要认识到这并不是你的错；再个是要意识到自己所经历的事在整个人类历史长河中普遍存在的事；停止痛苦的自我审视，给自己更多正念。 最后有一个方法很有用，那就是与日记对话，将失恋这个事件写下来，一个能写出负性社会事件的人，常常会构建一个有意义并且完整的故事来解释这些事件，一旦你解释清楚这些事件，你就对这些事情不再多想了。或者写下自己未来的梦想和人生目标，倾诉，也都是大有裨益。 最后提醒一点，你可以勇敢去开始新的恋情，但一定要确定，自己不是为了逃避前一段失败的恋情而贸然开始。 我相信，你能成为更好的自己。
